"symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Fold_change"	"wt_DMSO_1"	"wt_DMSO_2"	"wt_DMSO_3"	"wt_CPT_1"	"wt_CPT_2"	"wt_CPT_3"	"miR34a_del_DMSO_1"	"miR34a_del_DMSO_2"	"miR34a_del_DMSO_3"	"miR34a_del_CPT_1"	"miR34a_del_CPT_2"	"miR34a_del_CPT_3"
"LL0000012896"	"isg15"	1262.27650720164	8.46065408520563	0.251857261337315	29.622549080344	7.65801141385311e-193	2.52265835988627e-189	352.298393341654	14.4176160612902	13.2858727582382	4.10537428131021	2387.87668607567	1933.54906381274	2757.29459582493	2.34320137245998	2.47944536650478	5.71607305688029	2270.36335317517	3068.13958565654	2687.7472189779
"LL0000004975"	"cbln12"	160.278113002933	7.32016475313056	0.443854588969706	14.2392686933827	5.22711907189862e-46	8.25562593691167e-44	159.804558605244	2.70330301149191	0.885724850549215	1.64214971252409	208.270286368805	211.268956116498	346.574487211069	4.68640274491995	0	2.85803652844015	333.948483223195	390.625346119044	419.874180148655
"LL0000005384"	"cdkn2a/b"	180.628516412346	6.87530693623983	0.350609684575583	16.7574005930611	5.00012164263263e-63	2.09632372649938e-60	117.401492274413	0	1.77144970109843	4.92644913757226	310.95910812009	292.07689785691	360.34565888833	3.51480205868996	1.65296357766986	6.66875189969368	335.569592365055	430.18234319439	419.874180148655
"LL0000005378"	"cdkn1a"	2787.07829684965	6.38692049900798	0.127956202532469	42.099721564033	0	0	83.6863545683653	73.8902823141121	53.1434910329529	52.5487908007707	4823.48197944419	5985.6292267476	6309.49182346509	51.5504301941195	73.5568792063086	89.5518112244579	5070.82939573861	5488.53334420429	5372.73210782325
"LL0000008379"	"CU929294.2"	27.6499486469867	5.89742890956097	0.634430825119738	7.7194056714326	1.16873375449767e-14	3.06248086874567e-13	59.6077870784269	0.901101003830635	0.885724850549215	1.64214971252409	36.1580358279175	42.8379450190134	60.4401423613122	2.34320137245998	0	0	68.0865839581271	49.4462463441828	69.0582533139235
"LL0000027067"	"si:dkey-204l11.1"	897.805652993729	5.87634132404362	0.138998477272642	35.0819765779073	1.26941983528746e-269	4.87859199698225e-266	58.7428486652701	46.857252199193	24.800295815378	23.8111708315992	1654.5917194855	1610.3172968511	1732.10737096216	29.2900171557497	23.9679718762129	32.391080655655	1822.93723002176	1843.10883247941	1929.48759759102
"LL0000001808"	"bbc3"	1130.71346083501	5.82914965415783	0.121989495564332	39.5866023694731	0	0	56.8524120627833	38.7473431647173	38.9718934241654	48.4434165194605	2010.38679203221	2310.32826204816	2429.84673594339	39.8344233318196	32.2327897645622	36.2017960269085	2101.76800242171	2120.00781200684	2361.79226333618
"LL0000036138"	"XLOC_030902"	273.401623627661	5.7000291286171	0.277523087452876	16.9356328936603	2.45701526717193e-64	1.04919101936514e-61	51.9852029592231	12.6154140536289	9.74297335604136	12.3161228439306	238.643036464255	395.277401766351	732.932359267559	8.20120480360992	7.43833609951435	11.4321461137606	557.661544799898	620.550391619494	674.008552343893
"LL0000010566"	"fosab"	1302.0831305017	5.59857717714437	0.170750083340953	26.9316247885042	9.36464489761986e-160	2.6992418336777e-156	48.4551188747181	58.5715652489913	47.8291419296576	28.7376199691715	2439.94425766787	2629.66567037171	3318.08730912672	67.9528398013393	39.6711258640765	76.2143074250706	2250.09948890192	2249.80420866032	2418.4200310536
"LL0000039167"	"zgc:56231"	36.0275751121746	5.55496555191261	0.561141348949008	8.11732295337681	4.7657932129814e-16	1.37885101252369e-14	47.0122737114887	1.80220200766127	0	3.28429942504817	21.6948214967505	44.7851243380595	81.0968998772038	0	1.65296357766986	1.90535768562676	102.129875937191	82.8224626265062	91.156894374379
